,loss,val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/activation,config/batch_size,config/conv1_filter,config/conv1_kernel,config/conv2_filter,config/conv2_kernel,config/dense,config/dense2,config/dropout1,config/dropout2,config/input_shape,config/l_rate,config/pool1_size,config/pool2_size,config/reduce_dim,logdir
35,0.626997709274292,,36.22159147262573,False,12,c9ca0e61,2023-05-01_20-23-26,1682987006,435.4212839603424,321541,galaxy1,143.48.63.1,435.4212839603424,12,exponential,256,238,5,219,5,169,113,0.1,0.4,"[41, 2560]",0.005,4,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_c9ca0e61_36_activation=exponential,batch_size=256,conv1_filter=238,conv1_kernel=5,conv2_filter=219,conv2_k_2023-05-01_20-16-10"
36,0.626987099647522,0.6338205933570862,36.0446355342865,True,20,9d457aad,2023-05-01_20-35-30,1682987730,724.5609812736511,321541,galaxy1,143.48.63.1,724.5609812736511,20,exponential,256,225,4,285,4,145,89,0.1,0.3,"[41, 2560]",0.001,4,2,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_9d457aad_37_activation=exponential,batch_size=256,conv1_filter=225,conv1_kernel=4,conv2_filter=285,conv2_k_2023-05-01_20-23-26"
37,0.4262889921665191,1.1092973947525024,36.07684254646301,False,13,d145ecee,2023-05-01_20-43-23,1682988203,472.6550164222717,321541,galaxy1,143.48.63.1,472.6550164222717,13,exponential,256,238,5,220,5,173,116,0.1,0.4,"[41, 2560]",0.005,4,4,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_d145ecee_38_activation=exponential,batch_size=256,conv1_filter=238,conv1_kernel=5,conv2_filter=220,conv2_k_2023-05-01_20-35-30"
38,0.6268712282180786,0.6332985758781433,35.93844747543335,True,20,fd1b0434,2023-05-01_20-55-29,1682988929,726.0980091094971,321541,galaxy1,143.48.63.1,726.0980091094971,20,exponential,256,244,5,228,4,166,125,0.1,0.4,"[41, 2560]",0.005,5,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_fd1b0434_39_activation=exponential,batch_size=256,conv1_filter=244,conv1_kernel=5,conv2_filter=228,conv2_k_2023-05-01_20-43-23"
39,0.4127112627029419,0.9227921366691588,35.94554400444031,False,17,6c900dfd,2023-05-01_21-05-46,1682989546,617.1875653266907,321541,galaxy1,143.48.63.1,617.1875653266907,17,exponential,256,218,6,311,5,239,70,0.1,0.2,"[41, 2560]",0.001,3,6,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_6c900dfd_40_activation=exponential,batch_size=256,conv1_filter=218,conv1_kernel=6,conv2_filter=311,conv2_k_2023-05-01_20-55-29"
40,0.6274966597557068,0.6331316232681274,35.933751344680786,True,20,95196001,2023-05-01_21-17-53,1682990273,726.499030828476,321541,galaxy1,143.48.63.1,726.499030828476,20,exponential,256,228,4,246,4,222,96,0.1,0.4,"[41, 2560]",0.001,5,5,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_95196001_41_activation=exponential,batch_size=256,conv1_filter=228,conv1_kernel=4,conv2_filter=246,conv2_k_2023-05-01_21-05-46"
41,0.4718474447727203,0.5024793744087219,36.01117992401123,False,59,2d44ed24,2023-05-01_21-53-25,1682992405,2132.1474261283875,321541,galaxy1,143.48.63.1,2132.1474261283875,59,exponential,256,165,5,209,3,188,65,0.1,0.2,"[41, 2560]",0.001,5,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_2d44ed24_42_activation=exponential,batch_size=256,conv1_filter=165,conv1_kernel=5,conv2_filter=209,conv2_k_2023-05-01_21-17-53"
42,0.626461923122406,0.6331058740615845,36.28303146362305,True,20,0c9bceda,2023-05-01_22-05-32,1682993132,726.8254024982452,321541,galaxy1,143.48.63.1,726.8254024982452,20,exponential,256,193,4,261,4,203,87,0.1,0.1,"[41, 2560]",0.005,4,4,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_0c9bceda_43_activation=exponential,batch_size=256,conv1_filter=193,conv1_kernel=4,conv2_filter=261,conv2_k_2023-05-01_21-53-25"
43,0.3003472685813904,0.5546371936798096,36.00732159614563,True,20,16628667,2023-05-01_22-17-38,1682993858,726.7986960411072,321541,galaxy1,143.48.63.1,726.7986960411072,20,exponential,256,166,5,208,3,166,64,0.1,0.4,"[41, 2560]",0.001,2,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_16628667_44_activation=exponential,batch_size=256,conv1_filter=166,conv1_kernel=5,conv2_filter=208,conv2_k_2023-05-01_22-05-32"
44,0.2127118408679962,0.550677478313446,36.21927404403687,False,19,b8574732,2023-05-01_22-29-06,1682994546,687.3261511325836,321541,galaxy1,143.48.63.1,687.3261511325836,19,exponential,256,146,6,192,3,142,91,0.1,0.5,"[41, 2560]",0.001,5,2,64,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_b8574732_45_activation=exponential,batch_size=256,conv1_filter=146,conv1_kernel=6,conv2_filter=192,conv2_k_2023-05-01_22-17-38"
45,0.4433076381683349,0.710485577583313,36.35864162445069,False,12,eb1a08a8,2023-05-01_22-36-23,1682994983,437.22761511802673,321541,galaxy1,143.48.63.1,437.22761511802673,12,exponential,256,152,4,217,3,183,112,0.1,0.3,"[41, 2560]",0.001,2,3,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_eb1a08a8_46_activation=exponential,batch_size=256,conv1_filter=152,conv1_kernel=4,conv2_filter=217,conv2_k_2023-05-01_22-29-06"
46,0.6268895268440247,0.6331020593643188,35.99955725669861,True,20,6c601f87,2023-05-01_22-48-31,1682995711,727.9099311828613,321541,galaxy1,143.48.63.1,727.9099311828613,20,exponential,256,171,5,199,3,122,106,0.1,0.4,"[41, 2560]",0.001,3,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_6c601f87_47_activation=exponential,batch_size=256,conv1_filter=171,conv1_kernel=5,conv2_filter=199,conv2_k_2023-05-01_22-36-23"
47,0.6270945072174072,0.6331580281257629,35.967780351638794,False,16,24550679,2023-05-01_22-58-13,1682996293,581.9094669818878,321541,galaxy1,143.48.63.1,581.9094669818878,16,exponential,256,138,4,228,5,155,126,0.1,0.5,"[41, 2560]",0.001,5,3,64,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_24550679_48_activation=exponential,batch_size=256,conv1_filter=138,conv1_kernel=4,conv2_filter=228,conv2_k_2023-05-01_22-48-31"
48,0.3738749325275421,0.5107347965240479,36.38532161712647,False,23,03c46af7,2023-05-01_23-12-08,1682997128,835.001442193985,321541,galaxy1,143.48.63.1,835.001442193985,23,exponential,256,130,6,207,3,65,102,0.1,0.2,"[41, 2560]",0.001,5,4,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_03c46af7_49_activation=exponential,batch_size=256,conv1_filter=130,conv1_kernel=6,conv2_filter=207,conv2_k_2023-05-01_22-58-13"
49,0.4240109324455261,0.5222740173339844,36.00765824317932,False,31,6a64bbf6,2023-05-01_23-30-51,1682998251,1123.3772542476654,321541,galaxy1,143.48.63.1,1123.3772542476654,31,exponential,256,159,5,213,3,162,74,0.1,0.4,"[41, 2560]",0.001,3,7,64,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_6a64bbf6_50_activation=exponential,batch_size=256,conv1_filter=159,conv1_kernel=5,conv2_filter=213,conv2_k_2023-05-01_23-12-08"
